#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum
AA55,1,2,867,2.1400,3.32E+02,8.38E+00,2.23E+00,-1.29E+01,5.49E-01,3.53E+00,1,1,0,FF
AA55,1,2,868,2.1400,3.32E+02,8.35E+00,2.21E+00,-1.29E+01,5.46E-01,3.53E+00,1,0,0,FF
AA55,1,2,874,2.1600,3.35E+02,8.12E+00,2.14E+00,-1.33E+01,5.27E-01,3.49E+00,1,1,0,FF
AA55,1,2,875,2.1600,3.36E+02,8.08E+00,2.13E+00,-1.34E+01,5.23E-01,3.49E+00,1,1,0,FF
AA55,1,2,876,2.1600,3.37E+02,8.05E+00,2.12E+00,-1.36E+01,5.21E-01,3.48E+00,1,1,0,FF
AA55,1,2,882,2.1800,3.40E+02,7.82E+00,2.05E+00,-1.45E+01,5.14E-01,3.44E+00,1,0,0,FF
AA55,1,2,883,2.1800,3.41E+02,7.78E+00,2.04E+00,-1.47E+01,5.14E-01,3.43E+00,1,0,0,FF
AA55,1,2,884,2.1800,3.41E+02,7.75E+00,2.03E+00,-1.49E+01,5.14E-01,3.42E+00,1,0,0,FF
AA55,1,2,890,2.2000,3.45E+02,7.52E+00,1.96E+00,-1.63E+01,5.25E-01,3.37E+00,1,1,0,FF
AA55,1,2,891,2.2000,3.45E+02,7.49E+00,1.95E+00,-1.66E+01,5.28E-01,3.36E+00,1,0,0,FF
AA55,1,2,892,2.2000,3.46E+02,7.45E+00,1.94E+00,-1.68E+01,5.31E-01,3.35E+00,1,0,0,FF
AA55,1,2,898,2.2200,3.49E+02,7.23E+00,1.87E+00,-1.85E+01,5.56E-01,3.29E+00,1,1,0,FF
AA55,1,2,899,2.2200,3.50E+02,7.19E+00,1.86E+00,-1.89E+01,5.61E-01,3.28E+00,1,1,0,FF
AA55,1,2,900,2.2200,3.50E+02,7.16E+00,1.85E+00,-1.92E+01,5.67E-01,3.26E+00,1,1,0,FF
AA55,1,2,906,2.2400,3.54E+02,6.94E+00,1.79E+00,-2.12E+01,6.07E-01,3.19E+00,1,1,0,FF
AA55,1,2,907,2.2400,3.54E+02,6.90E+00,1.78E+00,-2.16E+01,6.14E-01,3.17E+00,1,1,0,FF
AA55,1,2,908,2.2400,3.55E+02,6.86E+00,1.77E+00,-2.20E+01,6.20E-01,3.16E+00,1,1,0,FF
AA55,1,2,933,2.3100,3.69E+02,5.97E+00,1.52E+00,-3.10E+01,7.11E-01,2.73E+00,1,1,0,FF
AA55,1,2,934,2.3100,3.69E+02,5.94E+00,1.51E+00,-3.13E+01,7.11E-01,2.71E+00,1,0,0,FF
AA55,1,2,935,2.3100,3.70E+02,5.90E+00,1.51E+00,-3.17E+01,7.10E-01,2.70E+00,1,0,0,FF
AA55,1,2,936,2.3100,3.70E+02,5.87E+00,1.50E+00,-3.20E+01,7.09E-01,2.68E+00,1,0,0,FF
AA55,1,2,937,2.3100,3.71E+02,5.83E+00,1.49E+00,-3.23E+01,7.07E-01,2.66E+00,1,0,0,FF
AA55,1,2,941,2.3300,3.73E+02,5.70E+00,1.45E+00,-3.36E+01,7.03E-01,2.58E+00,1,1,0,FF
AA55,1,2,942,2.3300,3.74E+02,5.66E+00,1.44E+00,-3.40E+01,7.02E-01,2.56E+00,1,1,0,FF
AA55,1,2,943,2.3300,3.74E+02,5.63E+00,1.43E+00,-3.43E+01,7.01E-01,2.54E+00,1,1,0,FF
AA55,1,2,944,2.3300,3.75E+02,5.59E+00,1.43E+00,-3.47E+01,7.00E-01,2.52E+00,1,0,0,FF
AA55,1,2,949,2.3500,3.78E+02,5.42E+00,1.38E+00,-3.64E+01,6.96E-01,2.42E+00,1,0,0,FF
AA55,1,2,950,2.3500,3.78E+02,5.39E+00,1.37E+00,-3.67E+01,6.96E-01,2.40E+00,1,0,0,FF
AA55,1,2,951,2.3500,3.79E+02,5.35E+00,1.37E+00,-3.70E+01,6.95E-01,2.37E+00,1,0,0,FF
AA55,1,2,952,2.3500,3.79E+02,5.32E+00,1.36E+00,-3.74E+01,6.94E-01,2.35E+00,1,1,0,FF
AA55,1,2,957,2.3700,3.82E+02,5.15E+00,1.32E+00,-3.90E+01,6.94E-01,2.25E+00,1,0,0,FF
AA55,1,2,958,2.3700,3.83E+02,5.12E+00,1.31E+00,-3.94E+01,6.94E-01,2.22E+00,1,0,0,FF
AA55,1,2,959,2.3700,3.83E+02,5.09E+00,1.30E+00,-3.97E+01,6.94E-01,2.20E+00,1,0,0,FF
AA55,1,2,960,2.3700,3.84E+02,5.06E+00,1.29E+00,-4.00E+01,6.94E-01,2.18E+00,1,0,0,FF
AA55,1,2,966,2.3900,3.87E+02,4.86E+00,1.24E+00,-4.19E+01,6.97E-01,2.05E+00,1,1,0,FF
AA55,1,2,967,2.3900,3.88E+02,4.83E+00,1.24E+00,-4.22E+01,6.98E-01,2.02E+00,1,0,0,FF
AA55,1,2,968,2.3900,3.88E+02,4.80E+00,1.23E+00,-4.25E+01,7.00E-01,2.00E+00,1,0,0,FF
AA55,1,2,974,2.4100,3.92E+02,4.60E+00,1.18E+00,-4.42E+01,7.08E-01,1.87E+00,1,1,0,FF
AA55,1,2,975,2.4100,3.92E+02,4.57E+00,1.18E+00,-4.45E+01,7.10E-01,1.84E+00,1,1,0,FF
AA55,1,2,976,2.4100,3.93E+02,4.54E+00,1.17E+00,-4.47E+01,7.11E-01,1.82E+00,1,1,0,FF
AA55,1,2,982,2.4300,3.96E+02,4.35E+00,1.12E+00,-4.63E+01,7.20E-01,1.69E+00,1,0,0,FF
AA55,1,2,983,2.4300,3.97E+02,4.32E+00,1.12E+00,-4.66E+01,7.22E-01,1.67E+00,1,0,0,FF
AA55,1,2,984,2.4300,3.97E+02,4.29E+00,1.11E+00,-4.68E+01,7.24E-01,1.65E+00,1,0,0,FF
AA55,1,2,990,2.4500,4.00E+02,4.11E+00,1.07E+00,-4.83E+01,7.32E-01,1.53E+00,1,0,0,FF
AA55,1,2,991,2.4500,4.01E+02,4.08E+00,1.06E+00,-4.85E+01,7.33E-01,1.50E+00,1,0,0,FF
AA55,1,2,992,2.4500,4.02E+02,4.05E+00,1.05E+00,-4.87E+01,7.34E-01,1.48E+00,1,0,0,FF
AA55,1,2,998,2.4700,4.05E+02,3.88E+00,1.01E+00,-5.00E+01,7.36E-01,1.37E+00,1,1,0,FF
AA55,1,2,999,2.4700,4.05E+02,3.85E+00,1.01E+00,-5.01E+01,7.35E-01,1.35E+00,1,1,0,FF
AA55,1,2,1000,2.4700,4.06E+02,3.82E+00,1.00E+00,-5.03E+01,7.33E-01,1.33E+00,1,0,0,FF
AA55,1,2,1006,2.4900,4.09E+02,3.65E+00,9.61E-01,-5.14E+01,7.17E-01,1.22E+00,1,1,0,FF
AA55,1,2,1007,2.4900,4.10E+02,3.62E+00,9.55E-01,-5.15E+01,7.14E-01,1.21E+00,1,1,0,FF
AA55,1,2,1008,2.4900,4.10E+02,3.59E+00,9.49E-01,-5.17E+01,7.10E-01,1.19E+00,1,1,0,FF
AA55,1,2,1033,2.5600,4.24E+02,2.94E+00,8.01E-01,-5.51E+01,6.95E-01,7.28E-01,1,0,0,FF
AA55,1,2,1034,2.5600,4.25E+02,2.91E+00,7.95E-01,-5.52E+01,6.98E-01,7.09E-01,1,0,0,FF
AA55,1,2,1035,2.5600,4.25E+02,2.89E+00,7.90E-01,-5.53E+01,7.00E-01,6.91E-01,1,0,0,FF
AA55,1,2,1036,2.5600,4.26E+02,2.86E+00,7.84E-01,-5.54E+01,7.03E-01,6.72E-01,1,0,0,FF
AA55,1,2,1037,2.5600,4.26E+02,2.84E+00,7.79E-01,-5.55E+01,7.05E-01,6.54E-01,1,0,0,FF
AA55,1,2,1041,2.5800,4.29E+02,2.74E+00,7.57E-01,-5.59E+01,7.16E-01,5.84E-01,1,1,0,FF
AA55,1,2,1042,2.5800,4.29E+02,2.72E+00,7.52E-01,-5.60E+01,7.19E-01,5.66E-01,1,1,0,FF
AA55,1,2,1043,2.5800,4.30E+02,2.70E+00,7.46E-01,-5.61E+01,7.21E-01,5.49E-01,1,1,0,FF
AA55,1,2,1044,2.5800,4.30E+02,2.67E+00,7.41E-01,-5.62E+01,7.24E-01,5.33E-01,1,1,0,FF
AA55,1,2,1049,2.6000,4.33E+02,2.56E+00,7.15E-01,-5.65E+01,7.36E-01,4.51E-01,1,0,0,FF
AA55,1,2,1050,2.6000,4.34E+02,2.54E+00,7.10E-01,-5.66E+01,7.38E-01,4.35E-01,1,0,0,FF
AA55,1,2,1051,2.6000,4.34E+02,2.51E+00,7.05E-01,-5.66E+01,7.41E-01,4.19E-01,1,1,0,FF
AA55,1,2,1052,2.6000,4.35E+02,2.49E+00,7.00E-01,-5.67E+01,7.43E-01,4.04E-01,1,1,0,FF
AA55,1,2,1057,2.6200,4.37E+02,2.38E+00,6.75E-01,-5.69E+01,7.47E-01,3.31E-01,1,0,0,FF
AA55,1,2,1058,2.6200,4.38E+02,2.36E+00,6.70E-01,-5.69E+01,7.47E-01,3.17E-01,1,0,0,FF
AA55,1,2,1059,2.6200,4.39E+02,2.34E+00,6.65E-01,-5.69E+01,7.47E-01,3.03E-01,1,0,0,FF
AA55,1,2,1060,2.6200,4.39E+02,2.32E+00,6.60E-01,-5.69E+01,7.47E-01,2.90E-01,1,0,0,FF
AA55,1,2,1066,2.6400,4.42E+02,2.19E+00,6.31E-01,-5.70E+01,7.44E-01,2.11E-01,1,0,0,FF
AA55,1,2,1067,2.6400,4.43E+02,2.17E+00,6.26E-01,-5.70E+01,7.43E-01,1.98E-01,1,0,0,FF
AA55,1,2,1068,2.6400,4.43E+02,2.15E+00,6.21E-01,-5.70E+01,7.43E-01,1.85E-01,1,0,0,FF
AA55,1,2,1074,2.6600,4.47E+02,2.04E+00,5.94E-01,-5.69E+01,7.45E-01,1.09E-01,1,1,0,FF
AA55,1,2,1075,2.6600,4.47E+02,2.02E+00,5.89E-01,-5.69E+01,7.45E-01,9.64E-02,1,1,0,FF
AA55,1,2,1076,2.6600,4.48E+02,2.00E+00,5.85E-01,-5.69E+01,7.46E-01,8.40E-02,1,1,0,FF
AA55,1,2,1082,2.6800,4.51E+02,1.89E+00,5.58E-01,-5.68E+01,7.55E-01,1.02E-02,1,0,0,FF
AA55,1,2,1083,2.6800,4.52E+02,1.87E+00,5.54E-01,-5.68E+01,7.57E-01,-1.79E-03,1,0,0,FF
AA55,1,2,1084,2.6800,4.52E+02,1.85E+00,5.49E-01,-5.68E+01,7.59E-01,-1.37E-02,1,1,0,FF
AA55,1,2,1090,2.7000,4.56E+02,1.74E+00,5.23E-01,-5.66E+01,7.71E-01,-8.00E-02,1,0,0,FF
AA55,1,2,1091,2.7000,4.56E+02,1.73E+00,5.19E-01,-5.66E+01,7.73E-01,-9.00E-02,1,0,0,FF
AA55,1,2,1092,2.7000,4.57E+02,1.71E+00,5.15E-01,-5.66E+01,7.75E-01,-9.97E-02,1,0,0,FF
AA55,1,2,1098,2.7200,4.60E+02,1.61E+00,4.90E-01,-5.63E+01,7.83E-01,-1.52E-01,1,1,0,FF
AA55,1,2,1099,2.7200,4.60E+02,1.60E+00,4.86E-01,-5.63E+01,7.85E-01,-1.59E-01,1,0,0,FF
AA55,1,2,1100,2.7200,4.61E+02,1.58E+00,4.82E-01,-5.62E+01,7.86E-01,-1.67E-01,1,0,0,FF
AA55,1,2,1106,2.7400,4.64E+02,1.49E+00,4.59E-01,-5.58E+01,7.95E-01,-2.08E-01,1,0,0,FF
AA55,1,2,1107,2.7400,4.65E+02,1.47E+00,4.55E-01,-5.57E+01,7.96E-01,-2.14E-01,1,1,0,FF
AA55,1,2,1108,2.7400,4.65E+02,1.46E+00,4.51E-01,-5.56E+01,7.97E-01,-2.20E-01,1,1,0,FF
AA55,1,2,1141,2.8300,4.83E+02,1.03E+00,3.34E-01,-5.24E+01,8.95E-01,-4.01E-01,1,1,0,FF
AA55,1,2,1142,2.8300,4.84E+02,1.02E+00,3.31E-01,-5.23E+01,8.98E-01,-4.06E-01,1,1,0,FF
AA55,1,2,1143,2.8300,4.84E+02,1.00E+00,3.28E-01,-5.21E+01,9.02E-01,-4.10E-01,1,1,0,FF
AA55,1,2,1144,2.8300,4.85E+02,9.93E-01,3.24E-01,-5.20E+01,9.06E-01,-4.14E-01,1,1,0,FF
AA55,1,2,1149,2.8500,4.88E+02,9.40E-01,3.09E-01,-5.14E+01,9.25E-01,-4.34E-01,1,0,0,FF
AA55,1,2,1150,2.8500,4.88E+02,9.30E-01,3.06E-01,-5.12E+01,9.28E-01,-4.38E-01,1,1,0,FF
AA55,1,2,1151,2.8500,4.89E+02,9.19E-01,3.03E-01,-5.11E+01,9.31E-01,-4.41E-01,1,1,0,FF
AA55,1,2,1152,2.8500,4.89E+02,9.09E-01,2.99E-01,-5.10E+01,9.34E-01,-4.45E-01,1,1,0,FF
AA55,1,2,1157,2.8700,4.92E+02,8.60E-01,2.84E-01,-5.02E+01,9.47E-01,-4.62E-01,1,0,0,FF
AA55,1,2,1158,2.8700,4.93E+02,8.50E-01,2.82E-01,-5.00E+01,9.49E-01,-4.65E-01,1,0,0,FF
AA55,1,2,1159,2.8700,4.93E+02,8.41E-01,2.79E-01,-4.99E+01,9.51E-01,-4.68E-01,1,0,0,FF
AA55,1,2,1160,2.8700,4.94E+02,8.31E-01,2.76E-01,-4.97E+01,9.53E-01,-4.70E-01,1,1,0,FF
AA55,1,2,1166,2.8900,4.97E+02,7.77E-01,2.59E-01,-4.85E+01,9.65E-01,-4.85E-01,1,0,0,FF
AA55,1,2,1167,2.8900,4.97E+02,7.68E-01,2.56E-01,-4.83E+01,9.67E-01,-4.87E-01,1,0,0,FF
AA55,1,2,1168,2.8900,4.98E+02,7.60E-01,2.53E-01,-4.81E+01,9.68E-01,-4.88E-01,1,0,0,FF
AA55,1,2,1174,2.9100,5.01E+02,7.10E-01,2.37E-01,-4.67E+01,9.77E-01,-4.94E-01,1,1,0,FF
AA55,1,2,1175,2.9100,5.02E+02,7.02E-01,2.34E-01,-4.65E+01,9.78E-01,-4.94E-01,1,1,0,FF
AA55,1,2,1176,2.9100,5.02E+02,6.94E-01,2.32E-01,-4.63E+01,9.79E-01,-4.94E-01,1,1,0,FF
AA55,1,2,1182,2.9300,5.06E+02,6.48E-01,2.16E-01,-4.49E+01,9.88E-01,-4.90E-01,1,0,0,FF
AA55,1,2,1183,2.9300,5.06E+02,6.40E-01,2.14E-01,-4.47E+01,9.90E-01,-4.90E-01,1,1,0,FF
AA55,1,2,1184,2.9300,5.07E+02,6.33E-01,2.11E-01,-4.45E+01,9.92E-01,-4.89E-01,1,1,0,FF
AA55,1,2,1190,2.9500,5.10E+02,5.91E-01,1.97E-01,-4.33E+01,1.02E+00,-4.88E-01,1,0,0,FF
AA55,1,2,1191,2.9500,5.10E+02,5.84E-01,1.94E-01,-4.31E+01,1.02E+00,-4.88E-01,1,0,0,FF
AA55,1,2,1192,2.9500,5.11E+02,5.77E-01,1.92E-01,-4.28E+01,1.03E+00,-4.89E-01,1,0,0,FF
AA55,1,2,1198,2.9700,5.14E+02,5.39E-01,1.78E-01,-4.16E+01,1.06E+00,-4.89E-01,1,0,0,FF
AA55,1,2,1199,2.9700,5.15E+02,5.32E-01,1.76E-01,-4.14E+01,1.06E+00,-4.89E-01,1,0,0,FF
AA55,1,2,1200,2.9700,5.15E+02,5.26E-01,1.73E-01,-4.12E+01,1.07E+00,-4.88E-01,1,0,0,FF
AA55,1,2,1206,2.9900,5.19E+02,4.91E-01,1.60E-01,-4.00E+01,1.10E+00,-4.85E-01,1,1,0,FF
AA55,1,2,1207,2.9900,5.19E+02,4.85E-01,1.58E-01,-3.98E+01,1.11E+00,-4.84E-01,1,1,0,FF
AA55,1,2,1208,2.9900,5.20E+02,4.80E-01,1.56E-01,-3.96E+01,1.11E+00,-4.83E-01,1,1,0,FF
AA55,1,2,1241,3.0800,5.37E+02,3.30E-01,9.77E-02,-3.20E+01,1.16E+00,-4.08E-01,1,1,0,FF
AA55,1,2,1242,3.0800,5.38E+02,3.26E-01,9.63E-02,-3.17E+01,1.16E+00,-4.06E-01,1,1,0,FF
AA55,1,2,1243,3.0800,5.38E+02,3.23E-01,9.49E-02,-3.15E+01,1.16E+00,-4.05E-01,1,1,0,FF
AA55,1,2,1244,3.0800,5.39E+02,3.19E-01,9.34E-02,-3.13E+01,1.17E+00,-4.04E-01,1,0,0,FF
AA55,1,2,1249,3.1000,5.42E+02,3.03E-01,8.65E-02,-3.02E+01,1.18E+00,-4.00E-01,1,1,0,FF
AA55,1,2,1250,3.1000,5.42E+02,2.99E-01,8.52E-02,-3.00E+01,1.18E+00,-4.00E-01,1,1,0,FF
AA55,1,2,1251,3.1000,5.43E+02,2.96E-01,8.39E-02,-2.98E+01,1.19E+00,-3.99E-01,1,1,0,FF
AA55,1,2,1252,3.1000,5.43E+02,2.93E-01,8.26E-02,-2.96E+01,1.19E+00,-3.99E-01,1,1,0,FF
AA55,1,2,1257,3.1200,5.46E+02,2.78E-01,7.64E-02,-2.85E+01,1.21E+00,-3.95E-01,1,0,0,FF
AA55,1,2,1258,3.1200,5.46E+02,2.75E-01,7.52E-02,-2.83E+01,1.21E+00,-3.94E-01,1,0,0,FF
AA55,1,2,1259,3.1200,5.47E+02,2.72E-01,7.40E-02,-2.81E+01,1.21E+00,-3.93E-01,1,0,0,FF
AA55,1,2,1260,3.1200,5.47E+02,2.69E-01,7.28E-02,-2.78E+01,1.21E+00,-3.91E-01,1,0,0,FF
AA55,1,2,1266,3.1400,5.51E+02,2.53E-01,6.62E-02,-2.62E+01,1.21E+00,-3.78E-01,1,1,0,FF
AA55,1,2,1267,3.1400,5.51E+02,2.51E-01,6.51E-02,-2.59E+01,1.21E+00,-3.75E-01,1,0,0,FF
AA55,1,2,1268,3.1400,5.52E+02,2.48E-01,6.41E-02,-2.56E+01,1.21E+00,-3.72E-01,1,0,0,FF
AA55,1,2,1274,3.1600,5.55E+02,2.34E-01,5.82E-02,-2.37E+01,1.20E+00,-3.49E-01,1,1,0,FF
AA55,1,2,1275,3.1600,5.55E+02,2.32E-01,5.73E-02,-2.33E+01,1.20E+00,-3.45E-01,1,1,0,FF
AA55,1,2,1276,3.1600,5.56E+02,2.30E-01,5.64E-02,-2.30E+01,1.20E+00,-3.41E-01,1,1,0,FF
AA55,1,2,1282,3.1800,5.59E+02,2.17E-01,5.12E-02,-2.12E+01,1.19E+00,-3.14E-01,1,1,0,FF
AA55,1,2,1283,3.1800,5.60E+02,2.15E-01,5.04E-02,-2.09E+01,1.19E+00,-3.10E-01,1,1,0,FF
AA55,1,2,1284,3.1800,5.60E+02,2.13E-01,4.96E-02,-2.07E+01,1.19E+00,-3.05E-01,1,1,0,FF
AA55,1,2,1290,3.2000,5.63E+02,2.02E-01,4.52E-02,-1.91E+01,1.19E+00,-2.77E-01,1,0,0,FF
AA55,1,2,1291,3.2000,5.64E+02,2.00E-01,4.45E-02,-1.88E+01,1.19E+00,-2.73E-01,1,0,0,FF
AA55,1,2,1292,3.2000,5.65E+02,1.99E-01,4.39E-02,-1.86E+01,1.19E+00,-2.68E-01,1,0,0,FF
AA55,1,2,1298,3.2200,5.68E+02,1.89E-01,4.01E-02,-1.71E+01,1.19E+00,-2.39E-01,1,1,0,FF
AA55,1,2,1299,3.2200,5.68E+02,1.87E-01,3.95E-02,-1.69E+01,1.19E+00,-2.35E-01,1,1,0,FF
AA55,1,2,1300,3.2200,5.69E+02,1.86E-01,3.90E-02,-1.66E+01,1.19E+00,-2.30E-01,1,0,0,FF
AA55,1,2,1306,3.2400,5.72E+02,1.77E-01,3.57E-02,-1.51E+01,1.18E+00,-2.00E-01,1,1,0,FF
AA55,1,2,1307,3.2400,5.73E+02,1.76E-01,3.52E-02,-1.49E+01,1.18E+00,-1.95E-01,1,1,0,FF
AA55,1,2,1308,3.2400,5.73E+02,1.74E-01,3.47E-02,-1.46E+01,1.18E+00,-1.90E-01,1,1,0,FF
AA55,1,2,1341,3.3300,5.91E+02,1.37E-01,2.39E-02,-6.12E+00,1.06E+00,-2.56E-02,1,1,0,FF
AA55,1,2,1342,3.3300,5.91E+02,1.36E-01,2.38E-02,-5.90E+00,1.06E+00,-2.13E-02,1,1,0,FF
AA55,1,2,1343,3.3300,5.92E+02,1.35E-01,2.36E-02,-5.70E+00,1.05E+00,-1.72E-02,1,0,0,FF
AA55,1,2,1344,3.3300,5.92E+02,1.34E-01,2.34E-02,-5.49E+00,1.05E+00,-1.31E-02,1,0,0,FF
AA55,1,2,1349,3.3500,5.95E+02,1.29E-01,2.27E-02,-4.57E+00,1.03E+00,5.48E-03,1,1,0,FF
AA55,1,2,1350,3.3500,5.95E+02,1.28E-01,2.26E-02,-4.40E+00,1.03E+00,8.83E-03,1,1,0,FF
AA55,1,2,1351,3.3500,5.96E+02,1.27E-01,2.25E-02,-4.24E+00,1.03E+00,1.21E-02,1,1,0,FF
AA55,1,2,1352,3.3500,5.96E+02,1.26E-01,2.23E-02,-4.08E+00,1.02E+00,1.51E-02,1,1,0,FF
AA55,1,2,1357,3.3700,5.99E+02,1.22E-01,2.17E-02,-3.36E+00,1.02E+00,2.88E-02,1,0,0,FF
AA55,1,2,1358,3.3700,5.99E+02,1.21E-01,2.16E-02,-3.24E+00,1.02E+00,3.11E-02,1,0,0,FF
AA55,1,2,1359,3.3700,6.00E+02,1.20E-01,2.14E-02,-3.13E+00,1.02E+00,3.34E-02,1,0,0,FF
AA55,1,2,1360,3.3700,6.01E+02,1.19E-01,2.13E-02,-3.03E+00,1.02E+00,3.56E-02,1,0,0,FF
AA55,1,2,1366,3.3900,6.04E+02,1.14E-01,2.05E-02,-2.58E+00,1.03E+00,4.67E-02,1,0,0,FF
AA55,1,2,1367,3.3900,6.04E+02,1.13E-01,2.04E-02,-2.53E+00,1.03E+00,4.81E-02,1,0,0,FF
AA55,1,2,1368,3.3900,6.05E+02,1.12E-01,2.03E-02,-2.48E+00,1.03E+00,4.94E-02,1,0,0,FF
AA55,1,2,1374,3.4100,6.08E+02,1.07E-01,1.96E-02,-2.31E+00,1.04E+00,5.40E-02,1,1,0,FF
AA55,1,2,1375,3.4100,6.08E+02,1.06E-01,1.95E-02,-2.30E+00,1.04E+00,5.42E-02,1,1,0,FF
AA55,1,2,1376,3.4100,6.09E+02,1.06E-01,1.94E-02,-2.28E+00,1.04E+00,5.43E-02,1,0,0,FF
AA55,1,2,1382,3.4300,6.12E+02,1.00E-01,1.87E-02,-2.27E+00,1.04E+00,5.24E-02,1,1,0,FF
AA55,1,2,1383,3.4300,6.13E+02,9.96E-02,1.86E-02,-2.28E+00,1.04E+00,5.17E-02,1,1,0,FF
AA55,1,2,1384,3.4300,6.13E+02,9.88E-02,1.85E-02,-2.29E+00,1.04E+00,5.09E-02,1,1,0,FF
AA55,1,2,1390,3.4500,6.16E+02,9.38E-02,1.80E-02,-2.39E+00,1.04E+00,4.53E-02,1,0,0,FF
AA55,1,2,1391,3.4500,6.17E+02,9.30E-02,1.79E-02,-2.41E+00,1.04E+00,4.42E-02,1,0,0,FF
AA55,1,2,1392,3.4500,6.17E+02,9.22E-02,1.79E-02,-2.43E+00,1.04E+00,4.32E-02,1,0,0,FF
AA55,1,2,1398,3.4700,6.21E+02,8.73E-02,1.76E-02,-2.63E+00,1.03E+00,3.56E-02,1,1,0,FF
AA55,1,2,1399,3.4700,6.21E+02,8.65E-02,1.76E-02,-2.68E+00,1.03E+00,3.41E-02,1,0,0,FF
AA55,1,2,1400,3.4700,6.22E+02,8.57E-02,1.75E-02,-2.74E+00,1.03E+00,3.26E-02,1,0,0,FF
AA55,1,2,1406,3.4900,6.25E+02,8.09E-02,1.73E-02,-3.22E+00,1.02E+00,2.25E-02,1,1,0,FF
AA55,1,2,1407,3.4900,6.25E+02,8.01E-02,1.73E-02,-3.31E+00,1.01E+00,2.05E-02,1,1,0,FF
AA55,1,2,1408,3.4900,6.26E+02,7.94E-02,1.73E-02,-3.41E+00,1.01E+00,1.85E-02,1,1,0,FF
AA55,1,2,1449,3.6000,6.47E+02,5.13E-02,1.68E-02,-6.63E+00,1.01E+00,-1.07E-01,1,0,0,FF
AA55,1,2,1450,3.6000,6.48E+02,5.08E-02,1.68E-02,-6.60E+00,1.01E+00,-1.10E-01,1,1,0,FF
AA55,1,2,1451,3.6000,6.48E+02,5.03E-02,1.69E-02,-6.56E+00,1.00E+00,-1.12E-01,1,1,0,FF
AA55,1,2,1452,3.6000,6.49E+02,4.97E-02,1.69E-02,-6.52E+00,9.99E-01,-1.15E-01,1,1,0,FF
AA55,1,2,1457,3.6200,6.51E+02,4.72E-02,1.72E-02,-6.29E+00,9.78E-01,-1.25E-01,1,0,0,FF
AA55,1,2,1458,3.6200,6.52E+02,4.67E-02,1.72E-02,-6.24E+00,9.74E-01,-1.26E-01,1,0,0,FF
