#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum
AA55,1,2,120,1099,25.78835583,117.0662448,-17.91465297,0,4.939664243,3.722723092,1,0,0,FF
AA55,1,2,121,1109,26.12168917,115.7260545,-17.9630022,0,4.926890882,3.652003698,1,0,0,FF
AA55,1,2,122,1119,26.4550225,114.3596,-17.97973724,0,4.912901883,3.579682415,1,0,0,FF
AA55,1,2,123,1129,26.78835583,112.9675377,-17.96489182,0,4.8977007,3.505790965,1,0,0,FF
AA55,1,2,124,1139,27.12168917,111.5505342,-17.91855514,0,4.881291082,3.430361759,1,0,0,FF
AA55,1,2,125,1149,27.4550225,110.1092658,-17.8408716,0,4.863677079,3.353427883,1,1,0,FF
AA55,1,2,126,1159,27.78835583,108.6444183,-17.73204043,0,4.844863036,3.275023082,1,1,0,FF
AA55,1,2,127,1169,28.12168917,107.1566866,-17.59231525,0,4.824853596,3.195181749,1,1,0,FF
AA55,1,2,128,1179,28.4550225,105.6467743,-17.4220035,0,4.803653695,3.113938902,1,1,0,FF
AA55,1,2,129,1189,28.78835583,104.1153936,-17.2214658,0,4.781268565,3.03133018,1,1,0,FF
AA55,1,2,130,1199,29.12168917,102.5632647,-16.99111519,0,4.757703728,2.947391816,1,0,0,FF
AA55,1,2,131,1209,29.4550225,100.9911157,-16.73141631,0,4.732964999,2.862160628,1,0,0,FF
AA55,1,2,132,1219,29.78835583,99.39968202,-16.4428845,0,4.707058481,2.775674002,1,0,0,FF
AA55,1,2,133,1229,30.12168917,97.78970628,-16.12608476,0,4.679990568,2.687969874,1,0,0,FF
AA55,1,2,134,1239,30.4550225,96.16193781,-15.78163066,0,4.651767936,2.599086713,1,0,0,FF
AA55,1,2,135,1249,30.78835583,94.51713238,-15.41018317,0,4.622397551,2.509063507,1,1,0,FF
AA55,1,2,136,1259,31.12168917,92.85605179,-15.01244942,0,4.591886658,2.417939743,1,1,0,FF
AA55,1,2,137,1269,31.4550225,91.17946357,-14.58918131,0,4.560242786,2.32575539,1,1,0,FF
AA55,1,2,138,1279,31.78835583,89.4881406,-14.14117416,0,4.527473742,2.232550885,1,1,0,FF
AA55,1,2,139,1289,32.12168917,87.78286075,-13.66926516,0,4.493587612,2.138367108,1,1,0,FF
AA55,1,2,140,1299,32.4550225,86.06440655,-13.17433187,0,4.458592756,2.043245374,1,0,0,FF
AA55,1,2,141,1309,32.78835583,84.33356478,-12.65729054,0,4.42249781,1.947227404,1,0,0,FF
AA55,1,2,142,1319,33.12168917,82.59112619,-12.11909446,0,4.385311678,1.850355316,1,0,0,FF
AA55,1,2,143,1329,33.4550225,80.83788506,-11.56073218,0,4.347043536,1.752671601,1,0,0,FF
AA55,1,2,144,1339,33.78835583,79.07463888,-10.98322572,0,4.307702826,1.654219106,1,0,0,FF
AA55,1,2,145,1349,34.12168917,77.30218799,-10.38762868,0,4.267299255,1.555041016,1,1,0,FF
AA55,1,2,146,1359,34.4550225,75.52133519,-9.775024324,0,4.225842791,1.455180834,1,1,0,FF
AA55,1,2,147,1369,34.78835583,73.73288541,-9.146523637,0,4.183343665,1.354682361,1,1,0,FF
AA55,1,2,148,1379,35.12168917,71.93764531,-8.503263283,0,4.13981236,1.25358968,1,1,0,FF
AA55,1,2,149,1389,35.4550225,70.13642297,-7.846403565,0,4.095259619,1.151947133,1,1,0,FF
AA55,1,2,150,1399,35.78835583,68.33002745,-7.177126333,0,4.049696434,1.049799304,1,0,0,FF
AA55,1,2,151,1409,36.12168917,66.5192685,-6.496632854,0,4.003134047,0.947190999,1,0,0,FF
AA55,1,2,152,1419,36.4550225,64.70495616,-5.806141662,0,3.955583947,0.844167224,1,0,0,FF
AA55,1,2,153,1429,36.78835583,62.8879004,-5.106886376,0,3.907057865,0.740773169,1,0,0,FF
AA55,1,2,154,1439,37.12168917,61.06891077,-4.400113494,0,3.857567775,0.637054187,1,0,0,FF
AA55,1,2,155,1449,37.4550225,59.24879602,-3.687080173,0,3.807125888,0.533055771,1,1,0,FF
AA55,1,2,156,1459,37.78835583,57.42836378,-2.969051995,0,3.75574465,0.42882354,1,1,0,FF
AA55,1,2,157,1469,38.12168917,55.60842015,-2.247300719,0,3.703436738,0.324403213,1,1,0,FF
AA55,1,2,158,1479,38.4550225,53.78976937,-1.52310203,0,3.650215059,0.219840592,1,1,0,FF
AA55,1,2,159,1489,38.78835583,51.97321347,-0.797733283,0,3.596092743,0.115181541,1,1,0,FF
AA55,1,2,160,1499,39.12168917,50.15955191,-0.072471251,0,3.541083146,0.010471968,1,0,0,FF
AA55,1,2,161,1509,39.4550225,48.34958123,0.651410124,0,3.485199839,-0.094242199,1,0,0,FF
AA55,1,2,162,1519,39.78835583,46.54409468,1.372641966,0,3.428456611,-0.198915027,1,0,0,FF
AA55,1,2,163,1529,40.12168917,44.7438819,2.08996269,0,3.370867463,-0.303500605,1,0,0,FF
AA55,1,2,164,1539,40.4550225,42.94972857,2.80212021,0,3.312446603,-0.407953058,1,0,0,FF
AA55,1,2,165,1549,40.78835583,41.16241606,3.507874125,0,3.253208448,-0.512226569,1,1,0,FF
AA55,1,2,166,1559,41.12168917,39.38272109,4.205997875,0,3.193167611,-0.6162754,1,1,0,FF
AA55,1,2,167,1569,41.4550225,37.61141538,4.895280879,0,3.132338908,-0.720053913,1,1,0,FF
AA55,1,2,168,1579,41.78835583,35.84926535,5.574530627,0,3.070737348,-0.823516586,1,1,0,FF
AA55,1,2,169,1589,42.12168917,34.09703174,6.24257475,0,3.008378129,-0.926618038,1,1,0,FF
AA55,1,2,170,1599,42.4550225,32.35546935,6.898263037,0,2.945276638,-1.029313044,1,0,0,FF
AA55,1,2,171,1609,42.78835583,30.62532665,7.540469416,0,2.881448444,-1.131556559,1,0,0,FF
AA55,1,2,172,1619,43.12168917,28.90734546,8.16809389,0,2.816909295,-1.233303737,1,0,0,FF
AA55,1,2,173,1629,43.4550225,27.2022607,8.780064417,0,2.751675116,-1.334509947,1,0,0,FF
AA55,1,2,174,1639,43.78835583,25.5108,9.37533874,0,2.685762003,-1.435130796,1,0,0,FF
AA55,1,2,175,1649,44.12168917,23.83368343,9.952906162,0,2.619186218,-1.53512215,1,1,0,FF
AA55,1,2,176,1659,44.4550225,22.17162319,10.51178926,0,2.551964188,-1.634440148,1,1,0,FF
AA55,1,2,177,1669,44.78835583,20.52532328,11.05104553,0,2.484112499,-1.733041227,1,1,0,FF
AA55,1,2,178,1679,45.12168917,18.89547925,11.56976899,0,2.415647893,-1.830882137,1,1,0,FF
AA55,1,2,179,1689,45.4550225,17.28277786,12.06709169,0,2.346587261,-1.927919961,1,1,0,FF
AA55,1,2,180,1699,45.78835583,15.68789683,12.54218514,0,2.276947644,-2.024112136,1,0,0,FF
AA55,1,2,181,1709,46.12168917,14.11150453,12.99426174,0,2.206746225,-2.119416469,1,0,0,FF
AA55,1,2,182,1719,46.4550225,12.5542597,13.42257601,0,2.136000324,-2.213791155,1,0,0,FF
AA55,1,2,183,1729,46.78835583,11.0168112,13.82642587,0,2.064727396,-2.3071948,1,0,0,FF
AA55,1,2,184,1739,47.12168917,9.499797698,14.20515379,0,1.992945028,-2.399586432,1,0,0,FF
