#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum
AA55,1,2,71,609,8.3448225,14.04028404,1.052694927,0,4.086227462,4.783560258,0,0,0,FF
AA55,1,2,72,619,8.6211225,14.08724678,0.985082474,0,4.130983179,4.812986152,0,1,0,FF
AA55,1,2,73,629,8.9019225,14.13012036,0.915870495,0,4.174719638,4.840300911,0,0,0,FF
AA55,1,2,74,639,9.1872225,14.16889361,0.845183594,0,4.217426047,4.865492555,0,1,0,FF
AA55,1,2,75,649,9.4770225,14.20355718,0.773148728,0,4.25909187,4.888550033,0,0,0,FF
AA55,1,2,76,659,9.7713225,14.23410357,0.699894983,0,4.299706825,4.909463231,0,1,0,FF
AA55,1,2,77,669,10.0701225,14.26052712,0.625553343,0,4.339260892,4.928222976,0,0,0,FF
AA55,1,2,78,679,10.3734225,14.28282401,0.550256456,0,4.377744312,4.944821039,0,1,0,FF
AA55,1,2,79,689,10.6812225,14.30099225,0.474138393,0,4.415147588,4.959250141,0,0,0,FF
AA55,1,2,80,699,10.9935225,14.31503171,0.397334416,0,4.451461493,4.971503952,0,1,0,FF
AA55,1,2,81,709,11.3103225,14.32494406,0.319980733,0,4.486677067,4.981577097,0,0,0,FF
AA55,1,2,82,719,11.6316225,14.33073283,0.242214258,0,4.52078562,4.989465157,0,1,0,FF
AA55,1,2,83,729,11.9574225,14.33240333,0.164172368,0,4.553778736,4.995164673,0,0,0,FF
AA55,1,2,84,739,12.2877225,14.32996274,0.085992663,0,4.585648276,4.998673145,0,1,0,FF
AA55,1,2,85,749,12.6225225,14.32342,0.007812718,0,4.616386376,4.999989034,0,0,0,FF
AA55,1,2,86,759,12.9618225,14.31278589,-0.070230154,0,4.645985452,4.999111762,0,1,0,FF
AA55,1,2,87,769,13.3056225,14.29807297,-0.147999144,0,4.6744382,4.996041714,0,0,0,FF
AA55,1,2,88,779,13.6539225,14.27929559,-0.22535819,0,4.701737601,4.990780238,0,1,0,FF
AA55,1,2,89,789,14.0067225,14.25646987,-0.302172211,0,4.727876918,4.98332964,0,0,0,FF
AA55,1,2,90,799,14.3640225,14.2296137,-0.378307346,0,4.752849702,4.973693189,0,1,0,FF
AA55,1,2,91,809,14.7258225,14.19874672,-0.453631184,0,4.776649792,4.961875112,0,0,0,FF
AA55,1,2,92,819,15.0921225,14.16389032,-0.528013,0,4.799271315,4.947880593,0,1,0,FF
AA55,1,2,93,829,15.4629225,14.12506762,-0.601323975,0,4.820708689,4.93171577,0,0,0,FF
AA55,1,2,94,839,15.8382225,14.08230345,-0.673437423,0,4.840956626,4.913387733,0,1,0,FF
AA55,1,2,95,849,16.2180225,14.03562434,-0.744229009,0,4.860010129,4.892904522,0,0,0,FF
AA55,1,2,96,859,16.6023225,13.98505851,-0.813576963,0,4.877864497,4.870275121,0,1,0,FF
AA55,1,2,97,869,16.9911225,13.93063585,-0.881362291,0,4.894515326,4.845509456,0,0,0,FF
AA55,1,2,98,879,17.3844225,13.87238791,-0.947468977,0,4.909958506,4.818618391,0,1,0,FF
AA55,1,2,99,889,17.7822225,13.81034787,-1.011784181,0,4.924190227,4.789613721,0,0,0,FF
AA55,1,2,100,899,18.1845225,13.74455053,-1.074198435,0,4.937206978,4.758508168,0,1,0,FF
AA55,1,2,101,909,18.5913225,13.67503229,-1.134605825,0,4.949005546,4.725315376,0,0,0,FF
AA55,1,2,102,919,19.0026225,13.60183113,-1.192904173,0,4.959583022,4.690049904,0,1,0,FF
AA55,1,2,103,929,19.4184225,13.52498661,-1.248995211,0,4.968936795,4.652727222,0,0,0,FF
AA55,1,2,104,939,19.8387225,13.4445398,-1.30278474,0,4.977064557,4.613363699,0,1,0,FF
AA55,1,2,105,949,20.2635225,13.36053331,-1.354182796,0,4.983964303,4.571976603,0,0,0,FF
AA55,1,2,106,959,20.6928225,13.27301125,-1.403103794,0,4.98963433,4.528584087,0,1,0,FF
AA55,1,2,107,969,21.1266225,13.18201919,-1.449466674,0,4.99407324,4.483205184,0,0,0,FF
AA55,1,2,108,979,21.5649225,13.08760415,-1.493195033,0,4.997279937,4.435859799,0,1,0,FF
AA55,1,2,109,989,22.0077225,12.98981461,-1.53421725,0,4.99925363,4.386568699,0,0,0,FF
AA55,1,2,110,999,22.4550225,12.88870041,-1.572466603,0,4.999993831,4.335353506,0,1,0,FF
AA55,1,2,111,1009,22.78835583,12.78431281,-1.607881379,0,4.99950036,4.282236683,0,0,0,FF
AA55,1,2,112,1019,23.12168917,12.67670439,-1.640404969,0,4.997773336,4.227241529,0,1,0,FF
AA55,1,2,113,1029,23.4550225,12.56592908,-1.669985961,0,4.994813186,4.170392168,0,0,0,FF
AA55,1,2,114,1039,23.78835583,12.45204209,-1.696578219,0,4.990620641,4.111713535,0,1,0,FF
AA55,1,2,115,1049,24.12168917,12.33509993,-1.720140952,0,4.985196735,4.051231368,0,0,0,FF
AA55,1,2,116,1059,24.4550225,12.21516034,-1.740638779,0,4.978542807,3.988972198,0,1,0,FF
AA55,1,2,117,1069,24.78835583,12.09228227,-1.758041779,0,4.970660497,3.924963332,0,0,0,FF
AA55,1,2,118,1079,25.12168917,11.96652587,-1.77232553,0,4.961551751,3.859232848,0,1,0,FF
AA55,1,2,119,1089,25.4550225,11.83795246,-1.783471146,0,4.951218817,3.791809576,0,0,0,FF
AA55,1,2,120,1099,25.78835583,11.70662448,-1.791465297,0,4.939664243,3.722723092,0,1,0,FF
