#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum,,,
AA55,1,2,1627,4.04E+00,7.39E+02,5.11E-03,2.72E-02,3.82E+00,1.33E+00,1.62E-01,1,1,0,FF,,,
AA55,1,2,1628,4.04E+00,7.39E+02,4.69E-03,2.73E-02,3.73E+00,1.32E+00,1.63E-01,1,1,0,FF,,,
AA55,1,2,1629,4.04E+00,7.40E+02,4.26E-03,2.75E-02,3.63E+00,1.32E+00,1.63E-01,1,1,0,FF,,,
AA55,1,2,1630,4.05E+00,7.40E+02,3.83E-03,2.77E-02,3.53E+00,1.32E+00,1.63E-01,1,0,0,FF,,,
AA55,1,2,1631,4.05E+00,7.41E+02,3.39E-03,2.79E-02,3.43E+00,1.32E+00,1.62E-01,1,0,0,FF,,,
AA55,1,2,1632,4.05E+00,7.41E+02,2.95E-03,2.80E-02,3.32E+00,1.32E+00,1.62E-01,1,0,0,FF,,,
AA55,1,2,1633,4.05E+00,7.42E+02,2.51E-03,2.82E-02,3.21E+00,1.32E+00,1.62E-01,1,0,0,FF,,,
AA55,1,2,1634,4.06E+00,7.42E+02,2.06E-03,2.84E-02,3.10E+00,1.32E+00,1.61E-01,1,0,0,FF,,,
AA55,1,2,1635,4.06E+00,7.43E+02,1.60E-03,2.85E-02,2.99E+00,1.32E+00,1.60E-01,1,0,0,FF,,,
AA55,1,2,1636,4.06E+00,7.43E+02,1.14E-03,2.87E-02,2.88E+00,1.32E+00,1.59E-01,1,0,0,FF,,,
AA55,1,2,1637,4.07E+00,7.44E+02,6.79E-04,2.89E-02,2.76E+00,1.32E+00,1.58E-01,1,0,0,FF,,,
AA55,1,2,1638,4.07E+00,7.44E+02,2.12E-04,2.90E-02,2.64E+00,1.32E+00,1.57E-01,1,1,0,FF,,,
AA55,1,2,1639,4.07E+00,7.45E+02,-2.60E-04,2.92E-02,2.52E+00,1.32E+00,1.56E-01,1,1,0,FF,,,
AA55,1,2,1640,4.07E+00,7.45E+02,-7.35E-04,2.94E-02,2.40E+00,1.32E+00,1.54E-01,1,1,0,FF,,,
AA55,1,2,1641,4.08E+00,7.46E+02,-1.21E-03,2.96E-02,2.28E+00,1.32E+00,1.52E-01,1,1,0,FF,,,
AA55,1,2,1642,4.08E+00,7.46E+02,-1.70E-03,2.97E-02,2.15E+00,1.31E+00,1.51E-01,1,1,0,FF,,,
AA55,1,2,1643,4.08E+00,7.47E+02,-2.18E-03,2.99E-02,2.03E+00,1.31E+00,1.49E-01,1,0,0,FF,,,
AA55,1,2,1644,4.08E+00,7.47E+02,-2.67E-03,3.01E-02,1.91E+00,1.31E+00,1.46E-01,1,0,0,FF,,,
AA55,1,2,1645,4.09E+00,7.48E+02,-3.16E-03,3.02E-02,1.78E+00,1.31E+00,1.44E-01,1,0,0,FF,,,
AA55,1,2,1646,4.09E+00,7.48E+02,-3.66E-03,3.04E-02,1.66E+00,1.31E+00,1.41E-01,1,0,0,FF,,,
AA55,1,2,1647,4.09E+00,7.49E+02,-4.16E-03,3.06E-02,1.53E+00,1.31E+00,1.39E-01,1,0,0,FF,,,
AA55,1,2,1648,4.09E+00,7.49E+02,-4.66E-03,3.08E-02,1.40E+00,1.31E+00,1.36E-01,1,1,0,FF,,,
AA55,1,2,1649,4.09E+00,7.50E+02,-5.16E-03,3.09E-02,1.28E+00,1.31E+00,1.33E-01,1,1,0,FF,,,
AA55,1,2,1650,4.10E+00,7.50E+02,-5.67E-03,3.11E-02,1.15E+00,1.31E+00,1.30E-01,1,1,0,FF,,,
AA55,1,2,1651,4.10E+00,7.51E+02,-6.18E-03,3.13E-02,1.02E+00,1.31E+00,1.27E-01,1,1,0,FF,,,
AA55,1,2,1652,4.10E+00,7.51E+02,-6.69E-03,3.15E-02,8.95E-01,1.31E+00,1.24E-01,1,1,0,FF,,,
AA55,1,2,1653,4.11E+00,7.52E+02,-7.20E-03,3.17E-02,7.68E-01,1.31E+00,1.20E-01,1,0,0,FF,,,
AA55,1,2,1654,4.11E+00,7.52E+02,-7.72E-03,3.18E-02,6.41E-01,1.31E+00,1.17E-01,1,0,0,FF,,,
AA55,1,2,1655,4.11E+00,7.53E+02,-8.23E-03,3.20E-02,5.12E-01,1.31E+00,1.14E-01,1,0,0,FF,,,
AA55,1,2,1656,4.11E+00,7.53E+02,-8.75E-03,3.22E-02,3.80E-01,1.31E+00,1.10E-01,1,0,0,FF,,,
AA55,1,2,1657,4.12E+00,7.54E+02,-9.27E-03,3.23E-02,2.45E-01,1.31E+00,1.06E-01,1,0,0,FF,,,
AA55,1,2,1658,4.12E+00,7.54E+02,-9.79E-03,3.25E-02,1.06E-01,1.31E+00,1.02E-01,1,1,0,FF,,,
AA55,1,2,1659,4.12E+00,7.55E+02,-1.03E-02,3.27E-02,-3.68E-02,1.31E+00,9.86E-02,1,1,0,FF,,,
AA55,1,2,1660,4.12E+00,7.56E+02,-1.08E-02,3.28E-02,-1.84E-01,1.31E+00,9.47E-02,1,1,0,FF,,,
AA55,1,2,1661,4.13E+00,7.56E+02,-1.14E-02,3.30E-02,-3.35E-01,1.30E+00,9.08E-02,1,1,0,FF,,,
AA55,1,2,1662,4.13E+00,7.57E+02,-1.19E-02,3.32E-02,-4.90E-01,1.30E+00,8.67E-02,1,1,0,FF,,,
AA55,1,2,1663,4.13E+00,7.57E+02,-1.24E-02,3.33E-02,-6.49E-01,1.30E+00,8.26E-02,1,0,0,FF,,,
AA55,1,2,1664,4.13E+00,7.58E+02,-1.29E-02,3.35E-02,-8.11E-01,1.30E+00,7.84E-02,1,0,0,FF,,,
AA55,1,2,1665,4.13E+00,7.58E+02,-1.34E-02,3.36E-02,-9.76E-01,1.30E+00,7.41E-02,1,0,0,FF,,,
AA55,1,2,1666,4.14E+00,7.59E+02,-1.40E-02,3.38E-02,-1.14E+00,1.30E+00,6.97E-02,1,0,0,FF,,,
AA55,1,2,1667,4.14E+00,7.59E+02,-1.45E-02,3.40E-02,-1.31E+00,1.30E+00,6.53E-02,1,0,0,FF,,,
AA55,1,2,1668,4.14E+00,7.60E+02,-1.50E-02,3.41E-02,-1.48E+00,1.30E+00,6.09E-02,1,0,0,FF,,,
AA55,1,2,1669,4.14E+00,7.60E+02,-1.55E-02,3.43E-02,-1.66E+00,1.30E+00,5.64E-02,1,0,0,FF,,,
AA55,1,2,1670,4.15E+00,7.61E+02,-1.61E-02,3.45E-02,-1.83E+00,1.30E+00,5.18E-02,1,0,0,FF,,,
AA55,1,2,1671,4.15E+00,7.61E+02,-1.66E-02,3.46E-02,-2.00E+00,1.29E+00,4.72E-02,1,1,0,FF,,,
AA55,1,2,1672,4.15E+00,7.62E+02,-1.71E-02,3.48E-02,-2.18E+00,1.29E+00,4.25E-02,1,1,0,FF,,,
AA55,1,2,1673,4.16E+00,7.62E+02,-1.76E-02,3.50E-02,-2.35E+00,1.29E+00,3.78E-02,1,1,0,FF,,,
AA55,1,2,1674,4.16E+00,7.63E+02,-1.81E-02,3.52E-02,-2.53E+00,1.29E+00,3.30E-02,1,1,0,FF,,,
AA55,1,2,1675,4.16E+00,7.63E+02,-1.87E-02,3.54E-02,-2.70E+00,1.28E+00,2.82E-02,1,1,0,FF,,,
AA55,1,2,1676,4.16E+00,7.64E+02,-1.92E-02,3.55E-02,-2.87E+00,1.28E+00,2.34E-02,1,0,0,FF,,,
AA55,1,2,1677,4.17E+00,7.64E+02,-1.97E-02,3.57E-02,-3.04E+00,1.28E+00,1.85E-02,1,0,0,FF,,,
AA55,1,2,1678,4.17E+00,7.65E+02,-2.02E-02,3.59E-02,-3.22E+00,1.27E+00,1.35E-02,1,0,0,FF,,,
AA55,1,2,1679,4.17E+00,7.65E+02,-2.07E-02,3.61E-02,-3.39E+00,1.27E+00,8.55E-03,1,0,0,FF,,,
AA55,1,2,1680,4.17E+00,7.66E+02,-2.12E-02,3.63E-02,-3.55E+00,1.27E+00,3.56E-03,1,0,0,FF,,,
AA55,1,2,1681,4.17E+00,7.66E+02,-2.17E-02,3.65E-02,-3.72E+00,1.27E+00,-1.44E-03,1,1,0,FF,,,
AA55,1,2,1682,4.18E+00,7.67E+02,-2.22E-02,3.67E-02,-3.89E+00,1.27E+00,-6.47E-03,1,1,0,FF,,,
AA55,1,2,1683,4.18E+00,7.67E+02,-2.27E-02,3.69E-02,-4.05E+00,1.26E+00,-1.15E-02,1,1,0,FF,,,
AA55,1,2,1684,4.18E+00,7.68E+02,-2.31E-02,3.71E-02,-4.21E+00,1.26E+00,-1.66E-02,1,1,0,FF,,,
AA55,1,2,1685,4.18E+00,7.68E+02,-2.36E-02,3.73E-02,-4.37E+00,1.26E+00,-2.17E-02,1,1,0,FF,,,
AA55,1,2,1686,4.19E+00,7.69E+02,-2.41E-02,3.74E-02,-4.53E+00,1.26E+00,-2.68E-02,1,0,0,FF,,,
AA55,1,2,1687,4.19E+00,7.69E+02,-2.46E-02,3.76E-02,-4.69E+00,1.25E+00,-3.18E-02,1,0,0,FF,,,
AA55,1,2,1688,4.19E+00,7.70E+02,-2.50E-02,3.78E-02,-4.84E+00,1.25E+00,-3.69E-02,1,0,0,FF,,,
AA55,1,2,1689,4.20E+00,7.70E+02,-2.55E-02,3.80E-02,-4.99E+00,1.25E+00,-4.21E-02,1,0,0,FF,,,
AA55,1,2,1690,4.20E+00,7.71E+02,-2.60E-02,3.82E-02,-5.15E+00,1.25E+00,-4.72E-02,1,0,0,FF,,,
AA55,1,2,1691,4.20E+00,7.71E+02,-2.64E-02,3.84E-02,-5.29E+00,1.25E+00,-5.22E-02,1,1,0,FF,,,
AA55,1,2,1692,4.20E+00,7.72E+02,-2.69E-02,3.86E-02,-5.44E+00,1.25E+00,-5.72E-02,1,1,0,FF,,,
AA55,1,2,1693,4.21E+00,7.72E+02,-2.73E-02,3.88E-02,-5.59E+00,1.24E+00,-6.21E-02,1,1,0,FF,,,
AA55,1,2,1694,4.21E+00,7.73E+02,-2.77E-02,3.90E-02,-5.73E+00,1.24E+00,-6.70E-02,1,1,0,FF,,,
AA55,1,2,1695,4.21E+00,7.73E+02,-2.82E-02,3.93E-02,-5.87E+00,1.24E+00,-7.19E-02,1,1,0,FF,,,
AA55,1,2,1696,4.21E+00,7.74E+02,-2.86E-02,3.95E-02,-6.01E+00,1.24E+00,-7.67E-02,1,0,0,FF,,,
AA55,1,2,1697,4.21E+00,7.74E+02,-2.90E-02,3.97E-02,-6.15E+00,1.24E+00,-8.15E-02,1,0,0,FF,,,
AA55,1,2,1698,4.22E+00,7.75E+02,-2.94E-02,3.99E-02,-6.29E+00,1.23E+00,-8.62E-02,1,0,0,FF,,,
AA55,1,2,1699,4.22E+00,7.75E+02,-2.98E-02,4.01E-02,-6.43E+00,1.23E+00,-9.10E-02,1,0,0,FF,,,
AA55,1,2,1700,4.22E+00,7.76E+02,-3.02E-02,4.03E-02,-6.58E+00,1.23E+00,-9.56E-02,1,0,0,FF,,,
AA55,1,2,1701,4.22E+00,7.76E+02,-3.06E-02,4.05E-02,-6.72E+00,1.23E+00,-1.00E-01,1,0,0,FF,,,
AA55,1,2,1702,4.23E+00,7.77E+02,-3.10E-02,4.07E-02,-6.86E+00,1.23E+00,-1.05E-01,1,0,0,FF,,,
AA55,1,2,1703,4.23E+00,7.77E+02,-3.13E-02,4.09E-02,-7.00E+00,1.23E+00,-1.09E-01,1,0,0,FF,,,
AA55,1,2,1704,4.23E+00,7.78E+02,-3.17E-02,4.11E-02,-7.14E+00,1.22E+00,-1.14E-01,1,1,0,FF,,,
AA55,1,2,1705,4.24E+00,7.78E+02,-3.21E-02,4.13E-02,-7.29E+00,1.22E+00,-1.18E-01,1,1,0,FF,,,
AA55,1,2,1706,4.24E+00,7.79E+02,-3.24E-02,4.15E-02,-7.43E+00,1.22E+00,-1.23E-01,1,1,0,FF,,,
AA55,1,2,1707,4.24E+00,7.79E+02,-3.28E-02,4.18E-02,-7.57E+00,1.22E+00,-1.27E-01,1,1,0,FF,,,
AA55,1,2,1708,4.24E+00,7.80E+02,-3.31E-02,4.20E-02,-7.71E+00,1.22E+00,-1.31E-01,1,1,0,FF,,,
AA55,1,2,1709,4.25E+00,7.80E+02,-3.34E-02,4.22E-02,-7.84E+00,1.22E+00,-1.35E-01,1,0,0,FF,,,
AA55,1,2,1710,4.25E+00,7.81E+02,-3.37E-02,4.24E-02,-7.98E+00,1.22E+00,-1.39E-01,1,0,0,FF,,,
AA55,1,2,1711,4.25E+00,7.81E+02,-3.40E-02,4.26E-02,-8.12E+00,1.22E+00,-1.43E-01,1,0,0,FF,,,
AA55,1,2,1712,4.25E+00,7.82E+02,-3.43E-02,4.28E-02,-8.25E+00,1.21E+00,-1.47E-01,1,0,0,FF,,,
AA55,1,2,1713,4.25E+00,7.82E+02,-3.46E-02,4.30E-02,-8.38E+00,1.21E+00,-1.51E-01,1,0,0,FF,,,
AA55,1,2,1714,4.26E+00,7.83E+02,-3.49E-02,4.32E-02,-8.51E+00,1.21E+00,-1.54E-01,1,1,0,FF,,,
AA55,1,2,1715,4.26E+00,7.83E+02,-3.52E-02,4.34E-02,-8.63E+00,1.21E+00,-1.58E-01,1,1,0,FF,,,
AA55,1,2,1716,4.26E+00,7.84E+02,-3.54E-02,4.36E-02,-8.75E+00,1.21E+00,-1.61E-01,1,1,0,FF,,,
AA55,1,2,1717,4.26E+00,7.84E+02,-3.57E-02,4.38E-02,-8.85E+00,1.21E+00,-1.65E-01,1,1,0,FF,,,
AA55,1,2,1718,4.27E+00,7.85E+02,-3.59E-02,4.40E-02,-8.94E+00,1.21E+00,-1.68E-01,1,1,0,FF,,,
AA55,1,2,1719,4.27E+00,7.85E+02,-3.62E-02,4.42E-02,-9.03E+00,1.20E+00,-1.71E-01,1,0,0,FF,,,
AA55,1,2,1720,4.27E+00,7.86E+02,-3.64E-02,4.44E-02,-9.10E+00,1.20E+00,-1.74E-01,1,0,0,FF,,,
AA55,1,2,1721,4.28E+00,7.86E+02,-3.66E-02,4.46E-02,-9.16E+00,1.20E+00,-1.77E-01,1,0,0,FF,,,
AA55,1,2,1722,4.28E+00,7.87E+02,-3.68E-02,4.48E-02,-9.20E+00,1.20E+00,-1.80E-01,1,0,0,FF,,,
AA55,1,2,1723,4.28E+00,7.87E+02,-3.70E-02,4.50E-02,-9.24E+00,1.20E+00,-1.83E-01,1,0,0,FF,,,
AA55,1,2,1724,4.28E+00,7.88E+02,-3.72E-02,4.52E-02,-9.26E+00,1.19E+00,-1.85E-01,1,1,0,FF,,,
AA55,1,2,1725,4.29E+00,7.88E+02,-3.74E-02,4.53E-02,-9.28E+00,1.19E+00,-1.88E-01,1,1,0,FF,,,
AA55,1,2,1726,4.29E+00,7.89E+02,-3.75E-02,4.55E-02,-9.28E+00,1.19E+00,-1.90E-01,1,1,0,FF,,,
AA55,1,2,1727,4.29E+00,7.89E+02,-3.77E-02,4.57E-02,-9.28E+00,1.19E+00,-1.92E-01,1,1,0,FF,,,
AA55,1,2,1728,4.29E+00,7.90E+02,-3.78E-02,4.58E-02,-9.27E+00,1.19E+00,-1.95E-01,1,1,0,FF,,,
AA55,1,2,1729,4.29E+00,7.90E+02,-3.80E-02,4.60E-02,-9.25E+00,1.19E+00,-1.97E-01,1,0,0,FF,,,
AA55,1,2,1730,4.30E+00,7.91E+02,-3.81E-02,4.61E-02,-9.22E+00,1.18E+00,-1.99E-01,1,0,0,FF,,,
AA55,1,2,1731,4.30E+00,7.91E+02,-3.82E-02,4.63E-02,-9.19E+00,1.18E+00,-2.00E-01,1,0,0,FF,,,
AA55,1,2,1732,4.30E+00,7.92E+02,-3.83E-02,4.64E-02,-9.15E+00,1.18E+00,-2.02E-01,1,0,0,FF,,,
AA55,1,2,1733,4.30E+00,7.92E+02,-3.84E-02,4.66E-02,-9.10E+00,1.18E+00,-2.04E-01,1,0,0,FF,,,
AA55,1,2,1734,4.31E+00,7.93E+02,-3.85E-02,4.67E-02,-9.06E+00,1.18E+00,-2.05E-01,1,0,0,FF,,,
AA55,1,2,1735,4.31E+00,7.93E+02,-3.86E-02,4.68E-02,-9.00E+00,1.18E+00,-2.07E-01,1,0,0,FF,,,
AA55,1,2,1736,4.31E+00,7.94E+02,-3.87E-02,4.69E-02,-8.93E+00,1.18E+00,-2.08E-01,1,0,0,FF,,,
AA55,1,2,1737,4.32E+00,7.94E+02,-3.87E-02,4.70E-02,-8.86E+00,1.18E+00,-2.09E-01,1,1,0,FF,,,
AA55,1,2,1738,4.32E+00,7.95E+02,-3.88E-02,4.71E-02,-8.78E+00,1.18E+00,-2.10E-01,1,1,0,FF,,,
AA55,1,2,1739,4.32E+00,7.95E+02,-3.88E-02,4.72E-02,-8.69E+00,1.18E+00,-2.11E-01,1,1,0,FF,,,
AA55,1,2,1740,4.32E+00,7.96E+02,-3.89E-02,4.73E-02,-8.59E+00,1.18E+00,-2.11E-01,1,1,0,FF,,,
AA55,1,2,1741,4.33E+00,7.96E+02,-3.89E-02,4.74E-02,-8.48E+00,1.18E+00,-2.12E-01,1,1,0,FF,,,
AA55,1,2,1742,4.33E+00,7.97E+02,-3.89E-02,4.75E-02,-8.37E+00,1.18E+00,-2.12E-01,1,0,0,FF,,,
AA55,1,2,1743,4.33E+00,7.97E+02,-3.89E-02,4.76E-02,-8.24E+00,1.18E+00,-2.12E-01,1,0,0,FF,,,
AA55,1,2,1744,4.33E+00,7.98E+02,-3.89E-02,4.76E-02,-8.11E+00,1.18E+00,-2.12E-01,1,0,0,FF,,,
AA55,1,2,1745,4.34E+00,7.98E+02,-3.89E-02,4.77E-02,-7.97E+00,1.18E+00,-2.12E-01,1,0,0,FF,,,
AA55,1,2,1746,4.34E+00,7.99E+02,-3.89E-02,4.78E-02,-7.83E+00,1.18E+00,-2.12E-01,1,0,0,FF,,,
AA55,1,2,1747,4.34E+00,7.99E+02,-3.89E-02,4.78E-02,-7.68E+00,1.18E+00,-2.12E-01,1,1,0,FF,,,
AA55,1,2,1748,4.34E+00,8.00E+02,-3.88E-02,4.79E-02,-7.52E+00,1.18E+00,-2.11E-01,1,1,0,FF,,,
AA55,1,2,1749,4.34E+00,8.00E+02,-3.88E-02,4.79E-02,-7.36E+00,1.18E+00,-2.11E-01,1,1,0,FF,,,
AA55,1,2,1750,4.35E+00,8.01E+02,-3.88E-02,4.79E-02,-7.20E+00,1.19E+00,-2.10E-01,1,1,0,FF,,,
AA55,1,2,1751,4.35E+00,8.01E+02,-3.87E-02,4.80E-02,-7.04E+00,1.19E+00,-2.09E-01,1,1,0,FF,,,
AA55,1,2,1752,4.35E+00,8.02E+02,-3.86E-02,4.80E-02,-6.87E+00,1.19E+00,-2.08E-01,1,0,0,FF,,,
AA55,1,2,1753,4.36E+00,8.02E+02,-3.86E-02,4.80E-02,-6.70E+00,1.19E+00,-2.07E-01,1,0,0,FF,,,
AA55,1,2,1754,4.36E+00,8.03E+02,-3.85E-02,4.80E-02,-6.53E+00,1.19E+00,-2.06E-01,1,0,0,FF,,,
AA55,1,2,1755,4.36E+00,8.03E+02,-3.84E-02,4.80E-02,-6.35E+00,1.20E+00,-2.04E-01,1,0,0,FF,,,
AA55,1,2,1756,4.36E+00,8.04E+02,-3.83E-02,4.80E-02,-6.18E+00,1.20E+00,-2.03E-01,1,0,0,FF,,,
AA55,1,2,1757,4.37E+00,8.04E+02,-3.82E-02,4.80E-02,-6.00E+00,1.20E+00,-2.01E-01,1,1,0,FF,,,
AA55,1,2,1758,4.37E+00,8.05E+02,-3.81E-02,4.80E-02,-5.83E+00,1.20E+00,-1.99E-01,1,1,0,FF,,,
AA55,1,2,1759,4.37E+00,8.05E+02,-3.80E-02,4.80E-02,-5.65E+00,1.21E+00,-1.97E-01,1,1,0,FF,,,
AA55,1,2,1760,4.37E+00,8.06E+02,-3.79E-02,4.79E-02,-5.48E+00,1.21E+00,-1.95E-01,1,1,0,FF,,,
AA55,1,2,1761,4.38E+00,8.06E+02,-3.78E-02,4.79E-02,-5.31E+00,1.22E+00,-1.93E-01,1,1,0,FF,,,
AA55,1,2,1762,4.38E+00,8.07E+02,-3.76E-02,4.79E-02,-5.13E+00,1.22E+00,-1.91E-01,1,0,0,FF,,,
AA55,1,2,1763,4.38E+00,8.07E+02,-3.75E-02,4.78E-02,-4.96E+00,1.23E+00,-1.89E-01,1,0,0,FF,,,
AA55,1,2,1764,4.38E+00,8.08E+02,-3.74E-02,4.78E-02,-4.79E+00,1.23E+00,-1.86E-01,1,0,0,FF,,,
AA55,1,2,1765,4.38E+00,8.08E+02,-3.72E-02,4.77E-02,-4.62E+00,1.24E+00,-1.83E-01,1,0,0,FF,,,
AA55,1,2,1766,4.39E+00,8.09E+02,-3.71E-02,4.77E-02,-4.45E+00,1.24E+00,-1.80E-01,1,0,0,FF,,,
AA55,1,2,1767,4.39E+00,8.09E+02,-3.69E-02,4.76E-02,-4.28E+00,1.24E+00,-1.77E-01,1,0,0,FF,,,
AA55,1,2,1768,4.39E+00,8.10E+02,-3.67E-02,4.76E-02,-4.11E+00,1.25E+00,-1.74E-01,1,0,0,FF,,,
AA55,1,2,1769,4.39E+00,8.10E+02,-3.66E-02,4.75E-02,-3.94E+00,1.25E+00,-1.71E-01,1,0,0,FF,,,
AA55,1,2,1770,4.40E+00,8.11E+02,-3.64E-02,4.75E-02,-3.77E+00,1.26E+00,-1.68E-01,1,1,0,FF,,,
AA55,1,2,1771,4.40E+00,8.11E+02,-3.62E-02,4.74E-02,-3.60E+00,1.26E+00,-1.64E-01,1,1,0,FF,,,
AA55,1,2,1772,4.40E+00,8.12E+02,-3.60E-02,4.73E-02,-3.44E+00,1.26E+00,-1.60E-01,1,1,0,FF,,,
AA55,1,2,1773,4.41E+00,8.12E+02,-3.59E-02,4.73E-02,-3.28E+00,1.27E+00,-1.57E-01,1,1,0,FF,,,
AA55,1,2,1774,4.41E+00,8.13E+02,-3.57E-02,4.72E-02,-3.11E+00,1.27E+00,-1.53E-01,1,1,0,FF,,,
AA55,1,2,1775,4.41E+00,8.13E+02,-3.55E-02,4.71E-02,-2.95E+00,1.27E+00,-1.49E-01,1,0,0,FF,,,
AA55,1,2,1776,4.41E+00,8.14E+02,-3.53E-02,4.71E-02,-2.79E+00,1.28E+00,-1.44E-01,1,0,0,FF,,,
AA55,1,2,1777,4.42E+00,8.14E+02,-3.51E-02,4.70E-02,-2.63E+00,1.28E+00,-1.40E-01,1,0,0,FF,,,
AA55,1,2,1778,4.42E+00,8.15E+02,-3.49E-02,4.69E-02,-2.48E+00,1.28E+00,-1.36E-01,1,0,0,FF,,,
AA55,1,2,1779,4.42E+00,8.15E+02,-3.47E-02,4.69E-02,-2.32E+00,1.28E+00,-1.31E-01,1,0,0,FF,,,
AA55,1,2,1780,4.42E+00,8.16E+02,-3.45E-02,4.68E-02,-2.17E+00,1.29E+00,-1.27E-01,1,1,0,FF,,,
AA55,1,2,1781,4.42E+00,8.16E+02,-3.42E-02,4.67E-02,-2.02E+00,1.29E+00,-1.22E-01,1,1,0,FF,,,
AA55,1,2,1782,4.43E+00,8.17E+02,-3.40E-02,4.67E-02,-1.87E+00,1.29E+00,-1.18E-01,1,1,0,FF,,,
AA55,1,2,1783,4.43E+00,8.17E+02,-3.38E-02,4.66E-02,-1.72E+00,1.29E+00,-1.13E-01,1,1,0,FF,,,
AA55,1,2,1784,4.43E+00,8.18E+02,-3.36E-02,4.65E-02,-1.57E+00,1.29E+00,-1.09E-01,1,1,0,FF,,,
AA55,1,2,1785,4.43E+00,8.18E+02,-3.34E-02,4.65E-02,-1.43E+00,1.29E+00,-1.04E-01,1,0,0,FF,,,
AA55,1,2,1786,4.44E+00,8.19E+02,-3.31E-02,4.64E-02,-1.28E+00,1.30E+00,-9.91E-02,1,0,0,FF,,,
AA55,1,2,1787,4.44E+00,8.19E+02,-3.29E-02,4.63E-02,-1.14E+00,1.30E+00,-9.44E-02,1,0,0,FF,,,
AA55,1,2,1788,4.44E+00,8.20E+02,-3.27E-02,4.63E-02,-9.99E-01,1.30E+00,-8.96E-02,1,0,0,FF,,,
AA55,1,2,1789,4.45E+00,8.20E+02,-3.25E-02,4.62E-02,-8.60E-01,1.30E+00,-8.47E-02,1,0,0,FF,,,
AA55,1,2,1790,4.45E+00,8.21E+02,-3.22E-02,4.61E-02,-7.23E-01,1.30E+00,-7.99E-02,1,0,0,FF,,,
AA55,1,2,1791,4.45E+00,8.21E+02,-3.20E-02,4.61E-02,-5.87E-01,1.30E+00,-7.50E-02,1,0,0,FF,,,
AA55,1,2,1792,4.45E+00,8.22E+02,-3.18E-02,4.60E-02,-4.53E-01,1.30E+00,-7.01E-02,1,0,0,FF,,,
AA55,1,2,1793,4.46E+00,8.22E+02,-3.15E-02,4.59E-02,-3.21E-01,1.31E+00,-6.52E-02,1,1,0,FF,,,
AA55,1,2,1794,4.46E+00,8.23E+02,-3.13E-02,4.59E-02,-1.89E-01,1.31E+00,-6.03E-02,1,1,0,FF,,,
AA55,1,2,1795,4.46E+00,8.23E+02,-3.11E-02,4.58E-02,-5.80E-02,1.31E+00,-5.54E-02,1,1,0,FF,,,
AA55,1,2,1796,4.46E+00,8.24E+02,-3.08E-02,4.57E-02,7.37E-02,1.31E+00,-5.05E-02,1,1,0,FF,,,
AA55,1,2,1797,4.46E+00,8.24E+02,-3.06E-02,4.57E-02,2.06E-01,1.31E+00,-4.57E-02,1,1,0,FF,,,
AA55,1,2,1798,4.47E+00,8.25E+02,-3.04E-02,4.56E-02,3.40E-01,1.31E+00,-4.08E-02,1,0,0,FF,,,
AA55,1,2,1799,4.47E+00,8.25E+02,-3.01E-02,4.56E-02,4.75E-01,1.31E+00,-3.60E-02,1,0,0,FF,,,
AA55,1,2,1800,4.47E+00,8.26E+02,-2.99E-02,4.55E-02,6.11E-01,1.31E+00,-3.12E-02,1,0,0,FF,,,
AA55,1,2,1801,4.47E+00,8.26E+02,-2.97E-02,4.54E-02,7.49E-01,1.31E+00,-2.64E-02,1,0,0,FF,,,
AA55,1,2,1802,4.48E+00,8.27E+02,-2.95E-02,4.54E-02,8.88E-01,1.32E+00,-2.17E-02,1,0,0,FF,,,
AA55,1,2,1803,4.48E+00,8.27E+02,-2.92E-02,4.53E-02,1.03E+00,1.32E+00,-1.69E-02,1,1,0,FF,,,
AA55,1,2,1804,4.48E+00,8.28E+02,-2.90E-02,4.53E-02,1.17E+00,1.32E+00,-1.22E-02,1,1,0,FF,,,
AA55,1,2,1805,4.49E+00,8.28E+02,-2.88E-02,4.52E-02,1.31E+00,1.32E+00,-7.49E-03,1,1,0,FF,,,
AA55,1,2,1806,4.49E+00,8.29E+02,-2.86E-02,4.52E-02,1.45E+00,1.31E+00,-2.86E-03,1,1,0,FF,,,
AA55,1,2,1807,4.49E+00,8.29E+02,-2.83E-02,4.52E-02,1.60E+00,1.31E+00,1.72E-03,1,1,0,FF,,,
AA55,1,2,1808,4.49E+00,8.30E+02,-2.81E-02,4.51E-02,1.74E+00,1.31E+00,6.24E-03,1,0,0,FF,,,
AA55,1,2,1809,4.50E+00,8.30E+02,-2.79E-02,4.51E-02,1.88E+00,1.31E+00,1.07E-02,1,0,0,FF,,,
AA55,1,2,1810,4.50E+00,8.31E+02,-2.77E-02,4.50E-02,2.03E+00,1.31E+00,1.51E-02,1,0,0,FF,,,
AA55,1,2,1811,4.50E+00,8.31E+02,-2.75E-02,4.50E-02,2.17E+00,1.31E+00,1.94E-02,1,0,0,FF,,,
AA55,1,2,1812,4.50E+00,8.32E+02,-2.73E-02,4.50E-02,2.31E+00,1.31E+00,2.37E-02,1,0,0,FF,,,
AA55,1,2,1813,4.50E+00,8.32E+02,-2.71E-02,4.50E-02,2.45E+00,1.31E+00,2.79E-02,1,1,0,FF,,,
